Scenario,Zone Number,Zone,Technology,Epoch,Capacity (MW)
MO EM190,15,REV,Solar PV,1,0.0
MO EM190,15,REV,Solar PV,2,0.0
MO EM190,15,REV,Solar PV,3,0.0
MO EM190,15,REV,Solar PV,4,0.0
MO EM190,15,REV,Wind,1,0.0
MO EM190,15,REV,Wind,2,0.0
MO EM190,15,REV,Wind,3,0.0
MO EM190,15,REV,Wind,4,0.0
MO EM190 X5,1,ME,Battery,1,239.87320827399867
MO EM190 X5,1,ME,Battery,2,0.0
MO EM190 X5,1,ME,Battery,3,0.0
MO EM190 X5,1,ME,Battery,4,0.0
MO EM190 X5,1,ME,NG-CC-CCS,1,0.0
MO EM190 X5,1,ME,NG-CC-CCS,2,0.0
MO EM190 X5,1,ME,NG-CC-CCS,3,0.0
MO EM190 X5,1,ME,NG-CC-CCS,4,0.0
MO EM190 X5,1,ME,NG-CT,1,0.0
MO EM190 X5,1,ME,NG-CT,2,0.0
MO EM190 X5,1,ME,NG-CT,3,0.0
MO EM190 X5,1,ME,NG-CT,4,606.613559774123
MO EM190 X5,1,ME,Solar PV,1,883.1072842335961
MO EM190 X5,1,ME,Solar PV,2,1511.1436531462386
MO EM190 X5,1,ME,Solar PV,3,0.0
MO EM190 X5,1,ME,Solar PV,4,0.0
MO EM190 X5,1,ME,Wind,1,3602.364468157453
MO EM190 X5,1,ME,Wind,2,0.0
MO EM190 X5,1,ME,Wind,3,0.0
MO EM190 X5,1,ME,Wind,4,0.0
MO EM190 X5,2,NH,Battery,1,0.0
MO EM190 X5,2,NH,Battery,2,0.0
MO EM190 X5,2,NH,Battery,3,0.0
MO EM190 X5,2,NH,Battery,4,0.0
MO EM190 X5,2,NH,NG-CC-CCS,1,0.0
MO EM190 X5,2,NH,NG-CC-CCS,2,0.0
MO EM190 X5,2,NH,NG-CC-CCS,3,0.0
MO EM190 X5,2,NH,NG-CC-CCS,4,0.0
MO EM190 X5,2,NH,NG-CT,1,0.0
MO EM190 X5,2,NH,NG-CT,2,0.0
MO EM190 X5,2,NH,NG-CT,3,0.0
MO EM190 X5,2,NH,NG-CT,4,800.0
MO EM190 X5,2,NH,Solar PV,1,0.0
MO EM190 X5,2,NH,Solar PV,2,0.0
MO EM190 X5,2,NH,Solar PV,3,0.0
MO EM190 X5,2,NH,Solar PV,4,0.0
MO EM190 X5,2,NH,Wind,1,1646.3668859135844
MO EM190 X5,2,NH,Wind,2,1676.0256606635314
MO EM190 X5,2,NH,Wind,3,0.0
MO EM190 X5,2,NH,Wind,4,0.0
MO EM190 X5,3,VT,Battery,1,0.0
MO EM190 X5,3,VT,Battery,2,0.0
MO EM190 X5,3,VT,Battery,3,0.0
MO EM190 X5,3,VT,Battery,4,0.0
MO EM190 X5,3,VT,NG-CC-CCS,1,0.0
MO EM190 X5,3,VT,NG-CC-CCS,2,0.0
MO EM190 X5,3,VT,NG-CC-CCS,3,0.0
MO EM190 X5,3,VT,NG-CC-CCS,4,0.0
MO EM190 X5,3,VT,NG-CT,1,0.0
MO EM190 X5,3,VT,NG-CT,2,0.0
MO EM190 X5,3,VT,NG-CT,3,0.0
MO EM190 X5,3,VT,NG-CT,4,400.0
MO EM190 X5,3,VT,Solar PV,1,3185.964597358967
MO EM190 X5,3,VT,Solar PV,2,44.31810613359403
MO EM190 X5,3,VT,Solar PV,3,0.0
MO EM190 X5,3,VT,Solar PV,4,0.0
MO EM190 X5,3,VT,Wind,1,0.0
MO EM190 X5,3,VT,Wind,2,558.9127795671639
MO EM190 X5,3,VT,Wind,3,0.0
MO EM190 X5,3,VT,Wind,4,0.0
MO EM190 X5,4,WCMA,Battery,1,0.0
MO EM190 X5,4,WCMA,Battery,2,0.0
MO EM190 X5,4,WCMA,Battery,3,0.0
MO EM190 X5,4,WCMA,Battery,4,0.0
MO EM190 X5,4,WCMA,NG-CC-CCS,1,0.0
MO EM190 X5,4,WCMA,NG-CC-CCS,2,0.0
MO EM190 X5,4,WCMA,NG-CC-CCS,3,0.0
MO EM190 X5,4,WCMA,NG-CC-CCS,4,0.0
MO EM190 X5,4,WCMA,NG-CT,1,0.0
MO EM190 X5,4,WCMA,NG-CT,2,0.0
MO EM190 X5,4,WCMA,NG-CT,3,0.0
MO EM190 X5,4,WCMA,NG-CT,4,400.0
MO EM190 X5,4,WCMA,Solar PV,1,0.0
MO EM190 X5,4,WCMA,Solar PV,2,201.24505297014815
MO EM190 X5,4,WCMA,Solar PV,3,0.0
MO EM190 X5,4,WCMA,Solar PV,4,0.0
MO EM190 X5,4,WCMA,Wind,1,0.0
MO EM190 X5,4,WCMA,Wind,2,2836.3282679913027
MO EM190 X5,4,WCMA,Wind,3,0.0
MO EM190 X5,4,WCMA,Wind,4,0.0
MO EM190 X5,5,NEMA,Battery,1,1257.416141220554
MO EM190 X5,5,NEMA,Battery,2,1914.8281533798613
MO EM190 X5,5,NEMA,Battery,3,0.0
MO EM190 X5,5,NEMA,Battery,4,0.0
MO EM190 X5,5,NEMA,NG-CC-CCS,1,0.0
MO EM190 X5,5,NEMA,NG-CC-CCS,2,0.0
MO EM190 X5,5,NEMA,NG-CC-CCS,3,0.0
MO EM190 X5,5,NEMA,NG-CC-CCS,4,0.0
MO EM190 X5,5,NEMA,NG-CT,1,0.0
MO EM190 X5,5,NEMA,NG-CT,2,0.0
MO EM190 X5,5,NEMA,NG-CT,3,861.9800971109213
MO EM190 X5,5,NEMA,NG-CT,4,24.43754357175838
MO EM190 X5,5,NEMA,Solar PV,1,7008.312069743834
MO EM190 X5,5,NEMA,Solar PV,2,2227.336330034809
MO EM190 X5,5,NEMA,Solar PV,3,1435.1179769223545
MO EM190 X5,5,NEMA,Solar PV,4,0.0
MO EM190 X5,5,NEMA,Wind,1,14869.80556106062
MO EM190 X5,5,NEMA,Wind,2,0.0
MO EM190 X5,5,NEMA,Wind,3,0.0
MO EM190 X5,5,NEMA,Wind,4,0.0
MO EM190 X5,6,CT,Battery,1,0.0
MO EM190 X5,6,CT,Battery,2,0.0
MO EM190 X5,6,CT,Battery,3,0.0
MO EM190 X5,6,CT,Battery,4,0.0
MO EM190 X5,6,CT,NG-CC-CCS,1,0.0
MO EM190 X5,6,CT,NG-CC-CCS,2,0.0
MO EM190 X5,6,CT,NG-CC-CCS,3,0.0
MO EM190 X5,6,CT,NG-CC-CCS,4,0.0
MO EM190 X5,6,CT,NG-CT,1,0.0
MO EM190 X5,6,CT,NG-CT,2,0.0
MO EM190 X5,6,CT,NG-CT,3,0.0
MO EM190 X5,6,CT,NG-CT,4,400.0
MO EM190 X5,6,CT,Solar PV,1,1022.864550492008
MO EM190 X5,6,CT,Solar PV,2,1656.8616617038083
MO EM190 X5,6,CT,Solar PV,3,0.0
MO EM190 X5,6,CT,Solar PV,4,0.0
MO EM190 X5,6,CT,Wind,1,6915.092195020719
MO EM190 X5,6,CT,Wind,2,0.0
MO EM190 X5,6,CT,Wind,3,0.0
MO EM190 X5,6,CT,Wind,4,0.0
MO EM190 X5,7,RI,Battery,1,553.1721347657655
MO EM190 X5,7,RI,Battery,2,0.0
MO EM190 X5,7,RI,Battery,3,0.0
MO EM190 X5,7,RI,Battery,4,0.0
MO EM190 X5,7,RI,NG-CC-CCS,1,0.0
MO EM190 X5,7,RI,NG-CC-CCS,2,0.0
MO EM190 X5,7,RI,NG-CC-CCS,3,0.0
MO EM190 X5,7,RI,NG-CC-CCS,4,0.0
MO EM190 X5,7,RI,NG-CT,1,0.0
MO EM190 X5,7,RI,NG-CT,2,0.0
MO EM190 X5,7,RI,NG-CT,3,0.0
MO EM190 X5,7,RI,NG-CT,4,0.0
MO EM190 X5,7,RI,Solar PV,1,2062.0731816063544
MO EM190 X5,7,RI,Solar PV,2,0.0
MO EM190 X5,7,RI,Solar PV,3,0.0
MO EM190 X5,7,RI,Solar PV,4,0.0
MO EM190 X5,7,RI,Wind,1,1124.9126520480208
MO EM190 X5,7,RI,Wind,2,649.419272988063
MO EM190 X5,7,RI,Wind,3,550.2731127666748
MO EM190 X5,7,RI,Wind,4,0.0
MO EM190 X5,8,SEMA,Battery,1,0.0
MO EM190 X5,8,SEMA,Battery,2,0.0
MO EM190 X5,8,SEMA,Battery,3,0.0
MO EM190 X5,8,SEMA,Battery,4,0.0
MO EM190 X5,8,SEMA,NG-CC-CCS,1,0.0
MO EM190 X5,8,SEMA,NG-CC-CCS,2,0.0
MO EM190 X5,8,SEMA,NG-CC-CCS,3,0.0
MO EM190 X5,8,SEMA,NG-CC-CCS,4,0.0
MO EM190 X5,8,SEMA,NG-CT,1,0.0
MO EM190 X5,8,SEMA,NG-CT,2,0.0
MO EM190 X5,8,SEMA,NG-CT,3,0.0
MO EM190 X5,8,SEMA,NG-CT,4,0.0
MO EM190 X5,8,SEMA,Solar PV,1,0.0
MO EM190 X5,8,SEMA,Solar PV,2,0.0
MO EM190 X5,8,SEMA,Solar PV,3,0.0
MO EM190 X5,8,SEMA,Solar PV,4,0.0
MO EM190 X5,8,SEMA,Wind,1,0.0
MO EM190 X5,8,SEMA,Wind,2,0.0
MO EM190 X5,8,SEMA,Wind,3,153.21171362248725
MO EM190 X5,8,SEMA,Wind,4,0.0
MO EM190 X5,9,VINE,Offshore Storage,1,0.0
MO EM190 X5,9,VINE,Offshore Storage,2,0.0
MO EM190 X5,9,VINE,Offshore Storage,3,0.0
MO EM190 X5,9,VINE,Offshore Storage,4,0.0
MO EM190 X5,9,VINE,NG-CC-CCS,1,0.0
MO EM190 X5,9,VINE,NG-CC-CCS,2,0.0
MO EM190 X5,9,VINE,NG-CC-CCS,3,0.0
MO EM190 X5,9,VINE,NG-CC-CCS,4,0.0
MO EM190 X5,9,VINE,NG-CT,1,0.0
MO EM190 X5,9,VINE,NG-CT,2,0.0
MO EM190 X5,9,VINE,NG-CT,3,0.0
MO EM190 X5,9,VINE,NG-CT,4,0.0
MO EM190 X5,9,VINE,Solar PV,1,0.0
MO EM190 X5,9,VINE,Solar PV,2,0.0
MO EM190 X5,9,VINE,Solar PV,3,0.0
MO EM190 X5,9,VINE,Solar PV,4,0.0
MO EM190 X5,9,VINE,Wind,1,0.0
MO EM190 X5,9,VINE,Wind,2,0.0
MO EM190 X5,9,VINE,Wind,3,0.0
MO EM190 X5,9,VINE,Wind,4,0.0
MO EM190 X5,10,MFLR1,Offshore Storage,1,0.0
MO EM190 X5,10,MFLR1,Offshore Storage,2,0.0
MO EM190 X5,10,MFLR1,Offshore Storage,3,0.0
MO EM190 X5,10,MFLR1,Offshore Storage,4,0.0
MO EM190 X5,10,MFLR1,NG-CC-CCS,1,0.0
MO EM190 X5,10,MFLR1,NG-CC-CCS,2,0.0
MO EM190 X5,10,MFLR1,NG-CC-CCS,3,0.0
MO EM190 X5,10,MFLR1,NG-CC-CCS,4,0.0
MO EM190 X5,10,MFLR1,NG-CT,1,0.0
MO EM190 X5,10,MFLR1,NG-CT,2,0.0
MO EM190 X5,10,MFLR1,NG-CT,3,0.0
MO EM190 X5,10,MFLR1,NG-CT,4,0.0
MO EM190 X5,10,MFLR1,Solar PV,1,0.0
MO EM190 X5,10,MFLR1,Solar PV,2,0.0
MO EM190 X5,10,MFLR1,Solar PV,3,0.0
MO EM190 X5,10,MFLR1,Solar PV,4,0.0
MO EM190 X5,10,MFLR1,Wind,1,0.0
MO EM190 X5,10,MFLR1,Wind,2,0.0
MO EM190 X5,10,MFLR1,Wind,3,0.0
MO EM190 X5,10,MFLR1,Wind,4,0.0
MO EM190 X5,11,MFLR2,Offshore Storage,1,0.0
MO EM190 X5,11,MFLR2,Offshore Storage,2,0.0
MO EM190 X5,11,MFLR2,Offshore Storage,3,0.0
MO EM190 X5,11,MFLR2,Offshore Storage,4,0.0
MO EM190 X5,11,MFLR2,NG-CC-CCS,1,0.0
MO EM190 X5,11,MFLR2,NG-CC-CCS,2,0.0
MO EM190 X5,11,MFLR2,NG-CC-CCS,3,0.0
MO EM190 X5,11,MFLR2,NG-CC-CCS,4,0.0
MO EM190 X5,11,MFLR2,NG-CT,1,0.0
MO EM190 X5,11,MFLR2,NG-CT,2,0.0
MO EM190 X5,11,MFLR2,NG-CT,3,0.0
MO EM190 X5,11,MFLR2,NG-CT,4,0.0
MO EM190 X5,11,MFLR2,Solar PV,1,0.0
MO EM190 X5,11,MFLR2,Solar PV,2,0.0
MO EM190 X5,11,MFLR2,Solar PV,3,0.0
MO EM190 X5,11,MFLR2,Solar PV,4,0.0
MO EM190 X5,11,MFLR2,Wind,1,0.0
MO EM190 X5,11,MFLR2,Wind,2,0.0
MO EM190 X5,11,MFLR2,Wind,3,0.0
MO EM190 X5,11,MFLR2,Wind,4,0.0
MO EM190 X5,12,COMW,Offshore Storage,1,0.0
MO EM190 X5,12,COMW,Offshore Storage,2,0.0
MO EM190 X5,12,COMW,Offshore Storage,3,0.0
MO EM190 X5,12,COMW,Offshore Storage,4,0.0
MO EM190 X5,12,COMW,NG-CC-CCS,1,0.0
MO EM190 X5,12,COMW,NG-CC-CCS,2,0.0
MO EM190 X5,12,COMW,NG-CC-CCS,3,0.0
MO EM190 X5,12,COMW,NG-CC-CCS,4,0.0
MO EM190 X5,12,COMW,NG-CT,1,0.0
MO EM190 X5,12,COMW,NG-CT,2,0.0
MO EM190 X5,12,COMW,NG-CT,3,0.0
MO EM190 X5,12,COMW,NG-CT,4,0.0
MO EM190 X5,12,COMW,Solar PV,1,0.0
MO EM190 X5,12,COMW,Solar PV,2,0.0
MO EM190 X5,12,COMW,Solar PV,3,0.0
MO EM190 X5,12,COMW,Solar PV,4,0.0
MO EM190 X5,12,COMW,Wind,1,0.0
MO EM190 X5,12,COMW,Wind,2,0.0
MO EM190 X5,12,COMW,Wind,3,0.0
MO EM190 X5,12,COMW,Wind,4,0.0
MO EM190 X5,13,PKCTY,Offshore Storage,1,0.0
MO EM190 X5,13,PKCTY,Offshore Storage,2,0.0
MO EM190 X5,13,PKCTY,Offshore Storage,3,0.0
MO EM190 X5,13,PKCTY,Offshore Storage,4,0.0
MO EM190 X5,13,PKCTY,NG-CC-CCS,1,0.0
MO EM190 X5,13,PKCTY,NG-CC-CCS,2,0.0
MO EM190 X5,13,PKCTY,NG-CC-CCS,3,0.0
MO EM190 X5,13,PKCTY,NG-CC-CCS,4,0.0
MO EM190 X5,13,PKCTY,NG-CT,1,0.0
MO EM190 X5,13,PKCTY,NG-CT,2,0.0
MO EM190 X5,13,PKCTY,NG-CT,3,0.0
MO EM190 X5,13,PKCTY,NG-CT,4,0.0
MO EM190 X5,13,PKCTY,Solar PV,1,0.0
MO EM190 X5,13,PKCTY,Solar PV,2,0.0
MO EM190 X5,13,PKCTY,Solar PV,3,0.0
MO EM190 X5,13,PKCTY,Solar PV,4,0.0
MO EM190 X5,13,PKCTY,Wind,1,0.0
MO EM190 X5,13,PKCTY,Wind,2,0.0
MO EM190 X5,13,PKCTY,Wind,3,0.0
MO EM190 X5,13,PKCTY,Wind,4,0.0
MO EM190 X5,14,REV,Offshore Storage,1,0.0
MO EM190 X5,14,REV,Offshore Storage,2,0.0
MO EM190 X5,14,REV,Offshore Storage,3,0.0
MO EM190 X5,14,REV,Offshore Storage,4,0.0
MO EM190 X5,14,REV,NG-CC-CCS,1,0.0
MO EM190 X5,14,REV,NG-CC-CCS,2,0.0
MO EM190 X5,14,REV,NG-CC-CCS,3,0.0
MO EM190 X5,14,REV,NG-CC-CCS,4,0.0
MO EM190 X5,14,REV,NG-CT,1,0.0
MO EM190 X5,14,REV,NG-CT,2,0.0
MO EM190 X5,14,REV,NG-CT,3,0.0
MO EM190 X5,14,REV,NG-CT,4,0.0
MO EM190 X5,14,REV,Solar PV,1,0.0
MO EM190 X5,14,REV,Solar PV,2,0.0
MO EM190 X5,14,REV,Solar PV,3,0.0
MO EM190 X5,14,REV,Solar PV,4,0.0
MO EM190 X5,14,REV,Wind,1,0.0
MO EM190 X5,14,REV,Wind,2,0.0
MO EM190 X5,14,REV,Wind,3,0.0
MO EM190 X5,14,REV,Wind,4,0.0
MO EM190 X5,15,REV,Offshore Storage,1,0.0
MO EM190 X5,15,REV,Offshore Storage,2,0.0
MO EM190 X5,15,REV,Offshore Storage,3,0.0
MO EM190 X5,15,REV,Offshore Storage,4,0.0
MO EM190 X5,15,REV,NG-CC-CCS,1,0.0
MO EM190 X5,15,REV,NG-CC-CCS,2,0.0
MO EM190 X5,15,REV,NG-CC-CCS,3,0.0
MO EM190 X5,15,REV,NG-CC-CCS,4,0.0
MO EM190 X5,15,REV,NG-CT,1,0.0
MO EM190 X5,15,REV,NG-CT,2,0.0
MO EM190 X5,15,REV,NG-CT,3,0.0
MO EM190 X5,15,REV,NG-CT,4,0.0
MO EM190 X5,15,REV,Solar PV,1,0.0
MO EM190 X5,15,REV,Solar PV,2,0.0
MO EM190 X5,15,REV,Solar PV,3,0.0
MO EM190 X5,15,REV,Solar PV,4,0.0
MO EM190 X5,15,REV,Wind,1,0.0
MO EM190 X5,15,REV,Wind,2,0.0
MO EM190 X5,15,REV,Wind,3,0.0
MO EM190 X5,15,REV,Wind,4,0.0
MO OPOI,1,ME,Battery,1,0.0
MO OPOI,1,ME,Battery,2,0.0
MO OPOI,1,ME,Battery,3,0.0
MO OPOI,1,ME,Battery,4,0.0
MO OPOI,1,ME,NG-CC-CCS,1,0.0
MO OPOI,1,ME,NG-CC-CCS,2,0.0
MO OPOI,1,ME,NG-CC-CCS,3,0.0
MO OPOI,1,ME,NG-CC-CCS,4,0.0
MO OPOI,1,ME,NG-CT,1,0.0
MO OPOI,1,ME,NG-CT,2,0.0
MO OPOI,1,ME,NG-CT,3,0.0
MO OPOI,1,ME,NG-CT,4,110.93109549137635
MO OPOI,1,ME,Solar PV,1,0.0
MO OPOI,1,ME,Solar PV,2,0.0
MO OPOI,1,ME,Solar PV,3,0.0
MO OPOI,1,ME,Solar PV,4,0.0
MO OPOI,1,ME,Wind,1,3417.1792509241313
MO OPOI,1,ME,Wind,2,758.1653113294554
MO OPOI,1,ME,Wind,3,601.3143836360557
MO OPOI,1,ME,Wind,4,190.21602312776008
MO OPOI,2,NH,Battery,1,0.0
MO OPOI,2,NH,Battery,2,0.0
MO OPOI,2,NH,Battery,3,0.0
MO OPOI,2,NH,Battery,4,0.0
MO OPOI,2,NH,NG-CC-CCS,1,0.0
MO OPOI,2,NH,NG-CC-CCS,2,0.0
MO OPOI,2,NH,NG-CC-CCS,3,0.0
MO OPOI,2,NH,NG-CC-CCS,4,0.0
MO OPOI,2,NH,NG-CT,1,0.0
MO OPOI,2,NH,NG-CT,2,0.0
MO OPOI,2,NH,NG-CT,3,0.0
MO OPOI,2,NH,NG-CT,4,400.0
MO OPOI,2,NH,Solar PV,1,0.0
MO OPOI,2,NH,Solar PV,2,0.0
MO OPOI,2,NH,Solar PV,3,0.0
MO OPOI,2,NH,Solar PV,4,0.0
MO OPOI,2,NH,Wind,1,1066.3389710983622
MO OPOI,2,NH,Wind,2,484.97084483094704
MO OPOI,2,NH,Wind,3,0.0
MO OPOI,2,NH,Wind,4,0.0
MO OPOI,3,VT,Battery,1,0.0
MO OPOI,3,VT,Battery,2,0.0
MO OPOI,3,VT,Battery,3,0.0
MO OPOI,3,VT,Battery,4,0.0
MO OPOI,3,VT,NG-CC-CCS,1,0.0
MO OPOI,3,VT,NG-CC-CCS,2,0.0
MO OPOI,3,VT,NG-CC-CCS,3,0.0
MO OPOI,3,VT,NG-CC-CCS,4,0.0
MO OPOI,3,VT,NG-CT,1,0.0
MO OPOI,3,VT,NG-CT,2,0.0
MO OPOI,3,VT,NG-CT,3,0.0
MO OPOI,3,VT,NG-CT,4,0.0
MO OPOI,3,VT,Solar PV,1,0.0
MO OPOI,3,VT,Solar PV,2,0.0
MO OPOI,3,VT,Solar PV,3,0.0
MO OPOI,3,VT,Solar PV,4,0.0
MO OPOI,3,VT,Wind,1,2229.6977613475633
MO OPOI,3,VT,Wind,2,0.0
MO OPOI,3,VT,Wind,3,0.0
MO OPOI,3,VT,Wind,4,0.0
MO OPOI,4,WCMA,Battery,1,0.0
MO OPOI,4,WCMA,Battery,2,0.0
MO OPOI,4,WCMA,Battery,3,0.0
MO OPOI,4,WCMA,Battery,4,0.0
MO OPOI,4,WCMA,NG-CC-CCS,1,0.0
MO OPOI,4,WCMA,NG-CC-CCS,2,0.0
MO OPOI,4,WCMA,NG-CC-CCS,3,0.0
MO OPOI,4,WCMA,NG-CC-CCS,4,0.0
MO OPOI,4,WCMA,NG-CT,1,0.0
MO OPOI,4,WCMA,NG-CT,2,0.0
MO OPOI,4,WCMA,NG-CT,3,0.0
MO OPOI,4,WCMA,NG-CT,4,0.0
MO OPOI,4,WCMA,Solar PV,1,0.0
MO OPOI,4,WCMA,Solar PV,2,0.0
MO OPOI,4,WCMA,Solar PV,3,0.0
MO OPOI,4,WCMA,Solar PV,4,0.0
MO OPOI,4,WCMA,Wind,1,71.77686156009695
MO OPOI,4,WCMA,Wind,2,3046.414253096633
MO OPOI,4,WCMA,Wind,3,0.0
MO OPOI,4,WCMA,Wind,4,0.0
MO OPOI,5,NEMA,Battery,1,0.0
MO OPOI,5,NEMA,Battery,2,0.0
MO OPOI,5,NEMA,Battery,3,0.0
MO OPOI,5,NEMA,Battery,4,0.0
MO OPOI,5,NEMA,NG-CC-CCS,1,0.0
MO OPOI,5,NEMA,NG-CC-CCS,2,0.0
MO OPOI,5,NEMA,NG-CC-CCS,3,0.0
MO OPOI,5,NEMA,NG-CC-CCS,4,0.0
MO OPOI,5,NEMA,NG-CT,1,0.0
MO OPOI,5,NEMA,NG-CT,2,0.0
MO OPOI,5,NEMA,NG-CT,3,496.75520130466634
MO OPOI,5,NEMA,NG-CT,4,1503.2447986953337
MO OPOI,5,NEMA,Solar PV,1,0.0
MO OPOI,5,NEMA,Solar PV,2,0.0
MO OPOI,5,NEMA,Solar PV,3,0.0
MO OPOI,5,NEMA,Solar PV,4,0.0
MO OPOI,5,NEMA,Wind,1,3573.4160036758963
MO OPOI,5,NEMA,Wind,2,0.0
MO OPOI,5,NEMA,Wind,3,0.0
MO OPOI,5,NEMA,Wind,4,0.0
MO OPOI,6,CT,Battery,1,0.0
MO OPOI,6,CT,Battery,2,0.0
MO OPOI,6,CT,Battery,3,0.0
MO OPOI,6,CT,Battery,4,0.0
MO OPOI,6,CT,NG-CC-CCS,1,0.0
MO OPOI,6,CT,NG-CC-CCS,2,0.0
MO OPOI,6,CT,NG-CC-CCS,3,0.0
MO OPOI,6,CT,NG-CC-CCS,4,0.0
MO OPOI,6,CT,NG-CT,1,0.0
MO OPOI,6,CT,NG-CT,2,0.0
MO OPOI,6,CT,NG-CT,3,0.0
MO OPOI,6,CT,NG-CT,4,0.0
MO OPOI,6,CT,Solar PV,1,0.0
MO OPOI,6,CT,Solar PV,2,0.0
MO OPOI,6,CT,Solar PV,3,0.0
MO OPOI,6,CT,Solar PV,4,0.0
MO OPOI,6,CT,Wind,1,6108.569207307431
MO OPOI,6,CT,Wind,2,1896.0209450793875
MO OPOI,6,CT,Wind,3,0.0
MO OPOI,6,CT,Wind,4,0.0
MO OPOI,7,RI,Battery,1,0.0
MO OPOI,7,RI,Battery,2,0.0
MO OPOI,7,RI,Battery,3,0.0
MO OPOI,7,RI,Battery,4,0.0
MO OPOI,7,RI,NG-CC-CCS,1,0.0
MO OPOI,7,RI,NG-CC-CCS,2,0.0
MO OPOI,7,RI,NG-CC-CCS,3,0.0
MO OPOI,7,RI,NG-CC-CCS,4,0.0
MO OPOI,7,RI,NG-CT,1,0.0
MO OPOI,7,RI,NG-CT,2,0.0
MO OPOI,7,RI,NG-CT,3,0.0
MO OPOI,7,RI,NG-CT,4,0.0
MO OPOI,7,RI,Solar PV,1,0.0
MO OPOI,7,RI,Solar PV,2,0.0
MO OPOI,7,RI,Solar PV,3,0.0
MO OPOI,7,RI,Solar PV,4,0.0
MO OPOI,7,RI,Wind,1,0.0
MO OPOI,7,RI,Wind,2,0.0
MO OPOI,7,RI,Wind,3,0.0
MO OPOI,7,RI,Wind,4,0.0
MO OPOI,8,SEMA,Battery,1,0.0
MO OPOI,8,SEMA,Battery,2,0.0
MO OPOI,8,SEMA,Battery,3,0.0
MO OPOI,8,SEMA,Battery,4,0.0
MO OPOI,8,SEMA,NG-CC-CCS,1,0.0
MO OPOI,8,SEMA,NG-CC-CCS,2,0.0
MO OPOI,8,SEMA,NG-CC-CCS,3,0.0
MO OPOI,8,SEMA,NG-CC-CCS,4,0.0
MO OPOI,8,SEMA,NG-CT,1,0.0
MO OPOI,8,SEMA,NG-CT,2,0.0
MO OPOI,8,SEMA,NG-CT,3,0.0
MO OPOI,8,SEMA,NG-CT,4,0.0
MO OPOI,8,SEMA,Solar PV,1,0.0
MO OPOI,8,SEMA,Solar PV,2,0.0
MO OPOI,8,SEMA,Solar PV,3,0.0
MO OPOI,8,SEMA,Solar PV,4,0.0
MO OPOI,8,SEMA,Wind,1,2163.99967343052
MO OPOI,8,SEMA,Wind,2,0.0
MO OPOI,8,SEMA,Wind,3,0.0
MO OPOI,8,SEMA,Wind,4,0.0
MO OPOI,9,VINE,Offshore Storage,1,0.0
MO OPOI,9,VINE,Offshore Storage,2,0.0
MO OPOI,9,VINE,Offshore Storage,3,0.0
MO OPOI,9,VINE,Offshore Storage,4,0.0
MO OPOI,9,VINE,NG-CC-CCS,1,0.0
MO OPOI,9,VINE,NG-CC-CCS,2,0.0
MO OPOI,9,VINE,NG-CC-CCS,3,0.0
MO OPOI,9,VINE,NG-CC-CCS,4,0.0
MO OPOI,9,VINE,NG-CT,1,0.0
MO OPOI,9,VINE,NG-CT,2,0.0
MO OPOI,9,VINE,NG-CT,3,0.0
MO OPOI,9,VINE,NG-CT,4,0.0
MO OPOI,9,VINE,Solar PV,1,0.0
MO OPOI,9,VINE,Solar PV,2,0.0
MO OPOI,9,VINE,Solar PV,3,0.0
MO OPOI,9,VINE,Solar PV,4,0.0
MO OPOI,9,VINE,Wind,1,0.0
MO OPOI,9,VINE,Wind,2,0.0
MO OPOI,9,VINE,Wind,3,0.0
MO OPOI,9,VINE,Wind,4,0.0
MO OPOI,10,MFLR1,Offshore Storage,1,0.0
MO OPOI,10,MFLR1,Offshore Storage,2,0.0
MO OPOI,10,MFLR1,Offshore Storage,3,0.0
MO OPOI,10,MFLR1,Offshore Storage,4,0.0
MO OPOI,10,MFLR1,NG-CC-CCS,1,0.0
MO OPOI,10,MFLR1,NG-CC-CCS,2,0.0
MO OPOI,10,MFLR1,NG-CC-CCS,3,0.0
MO OPOI,10,MFLR1,NG-CC-CCS,4,0.0
MO OPOI,10,MFLR1,NG-CT,1,0.0
MO OPOI,10,MFLR1,NG-CT,2,0.0
MO OPOI,10,MFLR1,NG-CT,3,0.0
MO OPOI,10,MFLR1,NG-CT,4,0.0
MO OPOI,10,MFLR1,Solar PV,1,0.0
MO OPOI,10,MFLR1,Solar PV,2,0.0
MO OPOI,10,MFLR1,Solar PV,3,0.0
MO OPOI,10,MFLR1,Solar PV,4,0.0
MO OPOI,10,MFLR1,Wind,1,0.0
MO OPOI,10,MFLR1,Wind,2,0.0
MO OPOI,10,MFLR1,Wind,3,0.0
MO OPOI,10,MFLR1,Wind,4,0.0
MO OPOI,11,MFLR2,Offshore Storage,1,0.0
MO OPOI,11,MFLR2,Offshore Storage,2,0.0
MO OPOI,11,MFLR2,Offshore Storage,3,0.0
MO OPOI,11,MFLR2,Offshore Storage,4,0.0
MO OPOI,11,MFLR2,NG-CC-CCS,1,0.0
MO OPOI,11,MFLR2,NG-CC-CCS,2,0.0
MO OPOI,11,MFLR2,NG-CC-CCS,3,0.0
MO OPOI,11,MFLR2,NG-CC-CCS,4,0.0
MO OPOI,11,MFLR2,NG-CT,1,0.0
MO OPOI,11,MFLR2,NG-CT,2,0.0
