,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West,ATLSHR,OCN1,OCN2,SKPJK1,SKPJK2,MRWN,MMTM,CVOW
13,7258.597922,9080.090169,12607.75092,16215.56372,17552.39694,2340.794289,8933.171377,7865.911026,30900.80466,0,0,0,0,0,0,0,0
13,7123.591594,8850.165932,12004.1453,16209.88212,17266.15217,2305.738654,8866.213308,7811.209982,30743.71692,0,0,0,0,0,0,0,0
13,7098.872308,8796.137239,11642.57422,16322.73966,17146.59311,2293.462318,8887.583455,7789.333241,30648.74589,0,0,0,0,0,0,0,0
1,7562.082671,9080.18238,12097.7159,18001.58169,18823.22993,2384.629899,10067.59475,8300.078632,30950.08228,0,0,0,0,0,0,0,0
1,7646.194479,9166.955515,11954.37314,18383.12733,19081.49308,2394.269312,10285.8594,8465.264449,31402.92573,0,0,0,0,0,0,0,0
1,7860.860251,9446.952329,11959.15378,18976.25013,19792.89919,2485.511587,10700.17975,8722.381182,32362.83471,0,0,0,0,0,0,0,0
1,8110.605578,9882.397573,12116.74569,19584.49468,20817.98546,2609.054127,11250.01074,9196.662557,33773.20647,0,0,0,0,0,0,0,0
1,8347.896554,10322.94299,12624.42918,19973.66459,21643.77913,2671.763343,11614.71545,9538.678934,34958.18597,0,0,0,0,0,0,0,0
1,8414.297365,10490.36965,13436.21931,19860.76586,21998.4862,2723.597299,11612.39843,9634.096967,35248.39634,0,0,0,0,0,0,0,0
1,8351.103127,10579.2912,13905.66114,19251.0983,21959.44284,2734.856083,11324.77108,9593.510454,35135.05886,0,0,0,0,0,0,0,0
1,8245.457438,10525.29361,14009.95756,18660.97124,21755.56267,2736.441723,11006.36154,9493.954881,34709.59068,0,0,0,0,0,0,0,0
1,8138.732996,10475.86791,13969.08353,18162.35066,21522.9873,2740.596109,10704.67978,9366.516759,33983.47604,0,0,0,0,0,0,0,0
1,8051.481447,10344.7623,13924.96955,17717.15743,21334.00989,2715.607778,10500.60922,9252.600073,33315.28647,0,0,0,0,0,0,0,0
1,7953.124056,10244.77878,13801.98743,17351.62631,21150.59669,2710.162969,10339.09485,9173.665875,32775.41296,0,0,0,0,0,0,0,0
1,7892.257373,10242.81472,13659.77628,17132.56913,21118.62136,2672.080409,10274.85764,9091.817717,32290.71308,0,0,0,0,0,0,0,0
1,7952.329101,10285.52296,13584.65079,17352.71177,21442.28143,2656.902627,10486.46783,9157.199519,32098.03098,0,0,0,0,0,0,0,0
1,8177.254646,10354.87741,13513.09877,18097.2652,22412.3146,2700.936214,11007.23779,9442.727595,32524.02732,0,0,0,0,0,0,0,0
1,8493.574126,10705.34703,13553.27295,19316.52301,23923.3598,2777.705053,11731.3976,9890.192779,33925.33993,0,0,0,0,0,0,0,0
1,8543.804047,10945.5461,14070.63943,19638.05001,24065.46112,2790.248522,11849.04734,9912.426805,34710.17082,0,0,0,0,0,0,0,0
1,8556.827181,10879.63132,14706.84329,19651.39296,23804.97198,2745.564543,11743.18609,9847.596831,34716.189,0,0,0,0,0,0,0,0
1,8466.767215,10643.76147,14707.55439,19497.87647,23437.59218,2728.241284,11570.06063,9695.579093,34506.50986,0,0,0,0,0,0,0,0
1,8283.603182,10401.82263,14518.66646,19296.30383,22755.22219,2676.862149,11305.2378,9477.079979,34043.95245,0,0,0,0,0,0,0,0
1,8099.348893,10046.74501,14291.032,18938.1561,21878.25003,2603.069816,10913.8827,9146.58315,33437.06806,0,0,0,0,0,0,0,0
1,7849.009803,9632.04036,13945.96368,18679.80833,20909.18352,2497.206412,10590.2851,8806.972771,32611.18392,0,0,0,0,0,0,0,0
1,7666.337668,9351.56319,13330.76919,18558.79924,20146.80645,2448.163533,10344.57952,8576.1939,31966.21907,0,0,0,0,0,0,0,0
1,7609.714695,9130.713513,12744.1693,18546.41143,19710.42649,2402.491631,10244.25285,8447.084314,31811.25802,0,0,0,0,0,0,0,0
1,7606.31352,9028.515014,12335.97724,18601.34461,19467.48257,2389.639169,10202.71974,8401.691806,31731.11269,0,0,0,0,0,0,0,0
198,4835.063082,6856.101309,9956.227534,10861.80274,13793.44944,1805.182364,6310.153909,5309.329799,18693.85544,0,0,0,0,0,0,0,0
198,4913.010403,6888.532256,9803.713637,10922.42889,13784.88174,1812.087593,6334.85383,5363.682985,18901.75341,0,0,0,0,0,0,0,0
198,4912.503877,6985.964751,9737.393513,11038.12321,13938.92529,1826.345463,6419.058207,5441.495381,18998.74965,0,0,0,0,0,0,0,0
198,5050.049875,7171.17877,9869.894411,11359.56835,14589.09018,1897.463396,6673.139829,5679.227503,19542.18582,0,0,0,0,0,0,0,0
198,5287.686587,7465.114367,10091.12729,11976.80947,15549.70729,1967.290582,7080.883034,6010.486317,20612.42093,0,0,0,0,0,0,0,0
198,5527.593198,7740.252604,10511.10405,12502.95852,16466.08025,2034.504054,7421.323154,6268.32698,21758.66966,0,0,0,0,0,0,0,0
198,5753.486955,8017.806101,11035.303,12827.77205,17172.58249,2072.132187,7596.401406,6441.499261,22815.27315,0,0,0,0,0,0,0,0
198,5850.91155,8238.049464,11499.6327,13017.60907,17656.9779,2098.371235,7657.930509,6528.754553,23640.98049,0,0,0,0,0,0,0,0
198,5966.080677,8363.294224,11817.91717,13002.83198,17926.19823,2096.058221,7629.486146,6499.758187,24198.30717,0,0,0,0,0,0,0,0
198,5993.743958,8524.328326,12098.39482,12933.79763,18078.87642,2082.894932,7519.302331,6423.28014,24716.87782,0,0,0,0,0,0,0,0
198,6014.661445,8680.537404,12277.13045,12807.17,17997.03693,2067.253086,7421.634417,6334.491304,25116.85444,0,0,0,0,0,0,0,0
198,5927.599053,8840.206981,12449.15663,12816.01946,17803.72051,2053.153943,7367.766485,6251.623323,25467.86369,0,0,0,0,0,0,0,0
198,5917.536572,8937.112388,12497.51226,12903.63575,17681.94348,2051.047362,7358.053998,6236.964345,25729.78758,0,0,0,0,0,0,0,0
198,5941.088014,8993.382927,12615.71934,13003.42479,17608.78343,2058.855286,7407.950211,6232.199045,25934.17817,0,0,0,0,0,0,0,0
198,5915.92399,8944.797605,12658.32677,13007.32528,17432.81377,2041.23968,7473.263868,6178.616447,25589.38216,0,0,0,0,0,0,0,0
198,5846.313144,8782.094577,12574.73108,12924.07384,17292.91983,2007.569472,7475.244363,6086.106011,24953.48197,0,0,0,0,0,0,0,0
198,5793.990616,8581.526963,12343.05992,12845.72069,17364.15505,2005.818394,7495.275027,6076.885995,24426.738,0,0,0,0,0,0,0,0
198,5699.872451,8551.601447,12036.44558,12650.59068,17170.4358,1978.56448,7363.963641,5943.037448,24190.47919,0,0,0,0,0,0,0,0
198,5458.01475,8223.881357,11963.15862,12136.21603,16629.0498,1896.60785,7084.769388,5717.528259,23110.07443,0,0,0,0,0,0,0,0
198,5204.374209,7749.728784,11812.47856,11493.95881,15991.055,1826.356353,6781.295578,5452.510623,21665.22547,0,0,0,0,0,0,0,0
198,4985.43881,7299.446161,11327.29581,10916.61455,15367.5416,1757.817612,6433.858402,5248.230815,20388.72704,0,0,0,0,0,0,0,0
198,4823.073983,6927.479274,10784.04281,10466.38283,14865.84928,1713.498096,6149.444176,5097.205163,19470.24734,0,0,0,0,0,0,0,0
198,4700.33555,6681.956444,10238.01892,10198.49924,14563.94513,1681.368368,5935.747859,5026.400924,18819.27242,0,0,0,0,0,0,0,0
198,4628.213435,6545.759651,9808.789892,10053.12425,14321.26552,1655.605001,5793.942808,4999.862187,18470.26234,0,0,0,0,0,0,0,0
