18430.124167024107,0.0,0.0,0.0
3882.5017644172026,528.4333282433128,0.0,0.0
11747.637753627616,576.6629208220166,0.0,0.0
9463.035464465445,6928.742568299413,1883.0036667550403,3161.0923899977292
8648.629899949257,1769.0601840851077,930.612180223401,1259.502879929707
17839.402689440823,0.0,0.0,0.0
2858.3706330579844,1108.308019218222,262.4795630391024,575.3494920531658
8222.121147542892,0.0,0.0,0.0
25470.747346415537,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
