25704.17215234867,0.0,0.0,0.0
262.1306127659576,133.64768330329218,79.86363533896626,233.09210671072748
22040.346690066093,0.0,5819.802936455929,0.0
5511.14905934749,490.49307716244454,6701.162718340307,5160.392064854835
11424.351140762168,1911.0508377906606,1029.0897683262872,0.0
25250.677747134872,0.0,0.0,0.0
7035.888732454465,1009.7143339043887,0.0,0.0
19110.76962366895,1224.8139705663928,0.0,0.0
56641.69335981188,3972.026478049595,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
