1072.0884387931778,3033.414856376743,0.0,0.0
432.58555568601014,2895.0969783033265,4191.583987458489,460.2877505195928
7536.827200196831,1363.3902728500234,4154.338396142786,618.6300446044002
4162.7484900387835,2595.397553333626,0.0,0.0
4531.29952220173,3294.148220371307,4100.920886757218,5773.096084159331
1866.6666664,0.0,1422.6237097834662,310.70962381653385
6373.609311833067,0.0,1369.4471077871415,1166.7358942440683
5879.2353292302005,2584.1489858949903,0.0,0.0
800.0,400.0,1200.0,2004.702388043407
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
