0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953300486,0.037542877,0.081174432,3.158525882,0.39119339,0.667732919,1.327402434,1.849127579,0,0,0,0,0,0,0
22.12150331,0.871188987,1.883666795,73.29414152,9.077710552,15.49485832,30.80260397,42.90932654,0,0,0,0,0,0,0
57.15523989,2.25088751,4.866822387,189.3697811,23.45404455,40.03400365,79.58456503,110.8646558,0,0,0,0,0,0,0
90.18913986,3.551828474,7.679690012,298.8194558,37.00973189,63.17237688,125.5818973,174.9408798,0,0,0,0,0,0,0
102.6049047,4.040786092,8.736904054,339.9560282,42.1046261,71.8689159,142.8699578,199.0238772,0,0,0,0,0,0,0
123.1134767,4.848454624,10.48322824,407.90612,50.52045925,86.23400735,171.4266708,238.804583,0,0,0,0,0,0,0
106.5097658,4.194567323,9.069406648,352.8938218,43.70701264,74.60404963,148.3071963,206.5981799,0,0,0,0,0,0,0
101.8988813,4.012981481,8.676785499,337.6167939,41.81490456,71.37438656,141.8868709,197.6543958,0,0,0,0,0,0,0
69.29219866,2.728865189,5.900295831,229.5825985,28.43452879,48.53525485,96.48440809,134.40685,0,0,0,0,0,0,0
48.30596294,1.902385308,4.113298139,160.049886,19.82268308,33.83558709,67.26258269,93.69961472,0,0,0,0,0,0,0
38.23133567,1.505626363,3.255434159,126.670095,15.68849071,26.77888212,53.23438805,74.15774791,0,0,0,0,0,0,0
15.03537059,0.592122926,1.280275935,49.81598965,6.169867407,10.53142428,20.93567328,29.16427592,0,0,0,0,0,0,0
1.79264632,0.070597993,0.152645519,5.939491146,0.735624708,1.255647067,2.496131202,3.477216047,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3333061,0.01312626,0.028381328,1.104327499,0.136774443,0.233462017,0.464104796,0.646517556,0,0,0,0,0,0,0
13.24542676,0.521631362,1.127860535,43.88545251,5.435351681,9.277670152,18.44330509,25.69230191,0,0,0,0,0,0,0
43.87772116,1.727992302,3.73622919,145.3779998,18.00552371,30.7338549,61.09657417,85.11010478,0,0,0,0,0,0,0
71.32953219,2.809099453,6.073776696,236.3328004,29.27056257,49.96229143,99.32124866,138.3586886,0,0,0,0,0,0,0
97.52896807,3.84088557,8.304683282,323.138165,40.02168071,68.31351022,135.8020807,189.1780264,0,0,0,0,0,0,0
116.0705837,4.571091429,9.883519277,384.5712323,47.63035981,81.30086028,161.6199483,225.1434049,0,0,0,0,0,0,0
124.4208023,4.899939718,10.59454824,412.2376208,51.05692928,87.14971479,173.2470278,241.340417,0,0,0,0,0,0,0
105.3895871,4.150452447,8.974022375,349.182386,43.24733961,73.81942796,146.7474279,204.4253567,0,0,0,0,0,0,0
83.93908748,3.305688927,7.147492179,278.1114497,34.44498004,58.79456969,116.8791484,162.8175835,0,0,0,0,0,0,0
59.50842599,2.343560679,5.067198395,197.1664825,24.4196906,41.68227705,82.86120761,115.4291572,0,0,0,0,0,0,0
33.22352412,1.308408742,2.8290143,110.0779474,13.63350091,23.27119418,46.26137028,64.44404004,0,0,0,0,0,0,0
12.49030827,0.491893288,1.063561487,41.38355379,5.125483635,8.748752487,17.39185686,24.22759017,0,0,0,0,0,0,0
1.918874745,0.07556912,0.163393988,6.357717878,0.787423407,1.344062919,2.671895214,3.72206273,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
