421.330737,87.94650272,64.90302302,28.19113675,4.497368436,0,32.89692735,8.979304724,376.0183668,377.8984586,70.08128285,577.6217811,375.0790787,122.421353,161.0807276
416.081841,86.85087403,64.09446768,27.8399344,4.441340672,0,32.48710074,8.867441449,280.3358602,281.7375395,97.90043594,359.9002012,233.7014294,87.18750172,114.720397
376.6755045,78.62538944,58.02419997,25.20326605,4.020709565,0,29.41030791,8.027622578,339.922142,341.6217527,164.527173,583.8373787,379.115181,153.5754742,202.0729923
335.3357402,69.99633066,51.65610137,22.43723251,3.579440664,0,26.18255568,7.146598934,115.9756493,116.5555276,88.21006,649.540781,421.7797279,159.9290703,210.4329872
246.4214428,51.43679818,37.9594821,16.48799858,2.630351696,0,19.24024902,5.251677675,316.2662172,317.8475483,53.20266723,573.698172,372.5312805,143.427796,188.7207842
221.0368414,46.13814153,34.04916363,14.7895211,2.359391391,0,17.25825409,4.710686832,570.6594086,573.5127056,77.03891159,703.369463,456.7334175,199.7513417,262.8307127
190.7352157,39.81312943,29.38141229,12.76204672,2.035945786,0,14.89234462,4.064905484,298.5281038,300.0207444,191.3048029,504.2649353,327.4447632,230.8766958,303.7851261
128.2056804,26.76102223,19.7491792,8.578210777,1.368493038,0,10.01012408,2.732290267,247.404213,248.641234,61.51178599,341.3716099,221.6698766,148.297885,195.1287961
70.53536806,14.7232053,10.86547506,4.719504257,0.752908606,0,5.50730501,1.503233702,138.7205028,139.4141054,70.27915478,236.9813208,153.8839746,81.65915522,107.4462569
54.1054534,11.29370584,8.334562801,3.620182678,0.577532416,0,4.224479758,1.153083102,63.58281611,63.90073019,60.95661163,140.5453483,91.26321318,40.43688912,53.20643306
75.748544,15.81137797,11.66852798,5.068316587,0.808555087,0,5.914342653,1.614335721,49.72741484,49.97605191,46.03423298,88.69347326,57.59316446,27.47467708,36.1508909
108.5674576,22.66183635,16.72404974,7.264222086,1.158870726,0,8.476798518,2.313764935,37.48232066,37.66973226,23.31819981,67.4673263,43.80995214,19.81420605,26.07132375
122.6619318,25.60384746,18.8952039,8.207279913,1.309317959,0,9.577275774,2.614143159,27.2796026,27.41600061,11.40686228,55.57071373,36.08487905,26.36164928,34.68638063
124.7973401,26.04958208,19.22414846,8.350159562,1.332111733,0,9.744005532,2.659652495,10.01216187,10.06222268,2.233489185,96.69931494,62.79176295,17.85574565,23.49440217
159.9952078,33.39661159,24.64613127,10.70524029,1.707820802,0,12.49220687,3.409781435,76.64637564,77.02960752,1.65901617,92.95424689,60.35990058,24.54894827,32.30124773
172.0523413,35.91335827,26.5034475,11.51198016,1.836521054,0,13.43361136,3.66674032,85.73616207,86.16484288,11.2547502,120.5151015,78.25655939,27.27100857,35.88290602
199.3372482,41.60867534,30.70649462,13.33760661,2.1277656,0,15.56397955,4.248230043,70.74271022,71.09642377,11.88739076,115.685486,75.12044549,24.96292051,32.84594804
226.9390892,47.37014766,34.9583632,15.18443906,2.422393163,0,17.71909352,4.836474192,31.75252943,31.91129207,7.360999425,6.384388903,4.14570708,0,0
236.947192,49.45918975,36.50004072,15.85407877,2.529221651,0,18.50051249,5.0497646,0,0,1.694111378,0,0,0,0
237.4739001,49.5691322,36.58117638,15.88932068,2.534843838,0,18.54163713,5.060989683,0,0,0,0,0,0,0
232.1171946,48.45099987,35.75601374,15.53090482,2.477665294,0,18.1233929,4.946828795,0,0,0,0,0,0,0
184.0477767,38.41722636,28.35125956,12.31459181,1.964562727,0,14.37019853,3.922384307,0,0,0,0,0,0,0
167.6386446,34.99206495,25.82354871,11.21666078,1.789408374,0,13.08899596,3.57267662,0,0,0,0,0,0,0
151.6834816,31.66166282,23.36576858,10.14910472,1.619099777,0,11.84323866,3.23264382,0,0,0,0,0,0,0
192.6569533,40.21426347,29.67744238,12.89062971,2.056458797,0,15.04239126,4.105861118,686.0480832,689.4783236,336.8670845,1060.10146,688.3775712,197.8739843,260.3605057
159.5191572,33.29724314,24.57279904,10.67338786,1.702739343,0,12.45503749,3.399635953,670.0425912,673.3928042,339.6034955,852.4522037,553.540392,167.100553,219.8691487
136.2745103,28.44527005,20.99212544,9.118094218,1.45462134,0,10.64012728,2.904251333,449.697876,451.9463654,342.6463865,805.4777434,523.0374957,88.97523136,117.0726728
138.5553966,28.92137101,21.34347985,9.27070776,1.478967976,0,10.81821575,2.952861061,188.6976528,189.6411411,287.873125,321.5149475,208.7759399,91.75845622,120.7348108
134.0332409,27.9774385,20.64687371,8.968131424,1.430697582,0,10.46513202,2.856485908,325.1684904,326.7943329,237.9405213,254.6524983,165.3587651,57.48249028,75.63485563
132.7583605,27.71132626,20.4504874,8.882829493,1.417089255,0,10.36559111,2.829315949,316.5196967,318.1022952,167.6008451,1022.349741,663.863468,114.1357192,150.1785779
