24357.287699359236,0.0,0.0,0.0
1674.3326188782548,214.0598635009415,224.97906786252162,236.45526138564293
28295.026893996892,9401.424252560733,220.73859609930116,35661.3191143331
2785.774538458652,0.0,9689.076413948154,90056.31450857756
41521.42468637114,2071.6517003681133,0.0,0.0
70.53463631447183,139.76684481972697,146.89635857629955,154.3895491867826
469.5911969162951,31975.950568186658,2153.9444723733804,2264.0882402953075
8537.020876906456,565.923052661724,594.7908159307475,625.1311252503853
62228.18475957835,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
