Scenario,Zone Number,Zone,Technology,Epoch,Capacity (MW)
MO,3,PJM_COMD,NG-CT,2,1357.816244412566
MO,3,PJM_COMD,NG-CT,3,3891.216424710271
MO,3,PJM_COMD,NG-CT,4,989.9816462193436
MO,3,PJM_COMD,Solar PV,1,0.0
MO,3,PJM_COMD,Solar PV,2,0.0
MO,3,PJM_COMD,Solar PV,3,0.0
MO,3,PJM_COMD,Solar PV,4,0.0
MO,3,PJM_COMD,Wind,1,28295.026893996892
MO,3,PJM_COMD,Wind,2,9401.424252560731
MO,3,PJM_COMD,Wind,3,220.73859609930116
MO,3,PJM_COMD,Wind,4,35661.3191143331
MO,4,PJM_Dom,Battery,1,0.0
MO,4,PJM_Dom,Battery,2,739.9222813375695
MO,4,PJM_Dom,Battery,3,1077.5728027536934
MO,4,PJM_Dom,Battery,4,1151.3615750676254
MO,4,PJM_Dom,NG-CC-CCS,1,0.0
MO,4,PJM_Dom,NG-CC-CCS,2,0.0
MO,4,PJM_Dom,NG-CC-CCS,3,0.0
MO,4,PJM_Dom,NG-CC-CCS,4,0.0
MO,4,PJM_Dom,NG-CT,1,5168.082999856185
MO,4,PJM_Dom,NG-CT,2,0.0
MO,4,PJM_Dom,NG-CT,3,1023.5323533165132
MO,4,PJM_Dom,NG-CT,4,0.0
MO,4,PJM_Dom,Solar PV,1,0.0
MO,4,PJM_Dom,Solar PV,2,3435.368775101101
MO,4,PJM_Dom,Solar PV,3,8597.213568224743
MO,4,PJM_Dom,Solar PV,4,20646.80635385775
MO,4,PJM_Dom,Wind,1,2785.774538458652
MO,4,PJM_Dom,Wind,2,0.0
MO,4,PJM_Dom,Wind,3,9689.076413948154
MO,4,PJM_Dom,Wind,4,90056.31450857756
MO,5,PJM_EMAC,Battery,1,2421.866054059807
MO,5,PJM_EMAC,Battery,2,755.9340235595712
MO,5,PJM_EMAC,Battery,3,0.0
MO,5,PJM_EMAC,Battery,4,0.0
MO,5,PJM_EMAC,NG-CC-CCS,1,0.0
MO,5,PJM_EMAC,NG-CC-CCS,2,0.0
MO,5,PJM_EMAC,NG-CC-CCS,3,0.0
MO,5,PJM_EMAC,NG-CC-CCS,4,0.0
MO,5,PJM_EMAC,NG-CT,1,6279.471494331496
MO,5,PJM_EMAC,NG-CT,2,2675.5403583528987
MO,5,PJM_EMAC,NG-CT,3,2085.945326405683
MO,5,PJM_EMAC,NG-CT,4,5556.048616585742
MO,5,PJM_EMAC,Solar PV,1,15965.613944851772
MO,5,PJM_EMAC,Solar PV,2,658.7238440611796
MO,5,PJM_EMAC,Solar PV,3,0.0
MO,5,PJM_EMAC,Solar PV,4,0.0
MO,5,PJM_EMAC,Wind,1,41521.42468637114
MO,5,PJM_EMAC,Wind,2,2071.6517003681133
MO,5,PJM_EMAC,Wind,3,0.0
MO,5,PJM_EMAC,Wind,4,0.0
MO,6,PJM_PENE,Battery,1,0.0
MO,6,PJM_PENE,Battery,2,0.0
MO,6,PJM_PENE,Battery,3,0.0
MO,6,PJM_PENE,Battery,4,0.0
MO,6,PJM_PENE,NG-CC-CCS,1,0.0
MO,6,PJM_PENE,NG-CC-CCS,2,0.0
MO,6,PJM_PENE,NG-CC-CCS,3,0.0
MO,6,PJM_PENE,NG-CC-CCS,4,0.0
MO,6,PJM_PENE,NG-CT,1,643.7228563609311
MO,6,PJM_PENE,NG-CT,2,2280.8174992903037
MO,6,PJM_PENE,NG-CT,3,0.0
MO,6,PJM_PENE,NG-CT,4,275.4596443487652
MO,6,PJM_PENE,Solar PV,1,0.0
MO,6,PJM_PENE,Solar PV,2,0.0
MO,6,PJM_PENE,Solar PV,3,0.0
MO,6,PJM_PENE,Solar PV,4,0.0
MO,6,PJM_PENE,Wind,1,70.53463631447183
MO,6,PJM_PENE,Wind,2,139.76684481972697
MO,6,PJM_PENE,Wind,3,146.89635857629955
MO,6,PJM_PENE,Wind,4,154.3895491867826
MO,7,PJM_SMAC,Battery,1,132.35217499014658
MO,7,PJM_SMAC,Battery,2,436.8136577485314
MO,7,PJM_SMAC,Battery,3,0.0
MO,7,PJM_SMAC,Battery,4,0.0
MO,7,PJM_SMAC,NG-CC-CCS,1,0.0
MO,7,PJM_SMAC,NG-CC-CCS,2,0.0
MO,7,PJM_SMAC,NG-CC-CCS,3,0.0
MO,7,PJM_SMAC,NG-CC-CCS,4,0.0
MO,7,PJM_SMAC,NG-CT,1,5600.378953347371
MO,7,PJM_SMAC,NG-CT,2,1832.4872681292409
MO,7,PJM_SMAC,NG-CT,3,435.6364226777554
MO,7,PJM_SMAC,NG-CT,4,1479.9796391321545
MO,7,PJM_SMAC,Solar PV,1,0.0
MO,7,PJM_SMAC,Solar PV,2,0.0
MO,7,PJM_SMAC,Solar PV,3,0.0
MO,7,PJM_SMAC,Solar PV,4,0.0
MO,7,PJM_SMAC,Wind,1,469.5911969162951
MO,7,PJM_SMAC,Wind,2,31975.950568186658
MO,7,PJM_SMAC,Wind,3,2153.9444723733804
MO,7,PJM_SMAC,Wind,4,2264.0882402953075
MO,8,PJM_WMAC,Battery,1,140.19761254431685
MO,8,PJM_WMAC,Battery,2,3517.7319397954966
MO,8,PJM_WMAC,Battery,3,0.0
MO,8,PJM_WMAC,Battery,4,0.0
MO,8,PJM_WMAC,NG-CC-CCS,1,0.0
MO,8,PJM_WMAC,NG-CC-CCS,2,0.0
MO,8,PJM_WMAC,NG-CC-CCS,3,0.0
MO,8,PJM_WMAC,NG-CC-CCS,4,0.0
MO,8,PJM_WMAC,NG-CT,1,3775.5700812383407
MO,8,PJM_WMAC,NG-CT,2,3114.2424672799243
MO,8,PJM_WMAC,NG-CT,3,19.88430443856123
MO,8,PJM_WMAC,NG-CT,4,0.0
MO,8,PJM_WMAC,Solar PV,1,0.0
MO,8,PJM_WMAC,Solar PV,2,0.0
MO,8,PJM_WMAC,Solar PV,3,0.0
MO,8,PJM_WMAC,Solar PV,4,0.0
MO,8,PJM_WMAC,Wind,1,8537.020876906456
MO,8,PJM_WMAC,Wind,2,565.923052661724
MO,8,PJM_WMAC,Wind,3,594.7908159307475
MO,8,PJM_WMAC,Wind,4,625.1311252503853
MO,9,PJM_West,Battery,1,9481.310934723071
MO,9,PJM_West,Battery,2,1511.6295213038538
MO,9,PJM_West,Battery,3,0.0
MO,9,PJM_West,Battery,4,0.0
MO,9,PJM_West,NG-CC-CCS,1,0.0
MO,9,PJM_West,NG-CC-CCS,2,0.0
MO,9,PJM_West,NG-CC-CCS,3,0.0
MO,9,PJM_West,NG-CC-CCS,4,0.0
MO,9,PJM_West,NG-CT,1,800.0
MO,9,PJM_West,NG-CT,2,800.0
MO,9,PJM_West,NG-CT,3,1074.5282781261703
MO,9,PJM_West,NG-CT,4,0.0
MO,9,PJM_West,Solar PV,1,60152.21964111466
MO,9,PJM_West,Solar PV,2,300.3871810508283
MO,9,PJM_West,Solar PV,3,0.0
MO,9,PJM_West,Solar PV,4,0.0
MO,9,PJM_West,Wind,1,62228.18475957835
MO,9,PJM_West,Wind,2,0.0
MO,9,PJM_West,Wind,3,0.0
MO,9,PJM_West,Wind,4,0.0
MO,10,ATLSHR,Offshore Storage,1,0.0
MO,10,ATLSHR,Offshore Storage,2,0.0
MO,10,ATLSHR,Offshore Storage,3,0.0
MO,10,ATLSHR,Offshore Storage,4,0.0
MO,10,ATLSHR,NG-CC-CCS,1,0.0
MO,10,ATLSHR,NG-CC-CCS,2,0.0
MO,10,ATLSHR,NG-CC-CCS,3,0.0
MO,10,ATLSHR,NG-CC-CCS,4,0.0
MO,10,ATLSHR,NG-CT,1,0.0
MO,10,ATLSHR,NG-CT,2,0.0
MO,10,ATLSHR,NG-CT,3,0.0
MO,10,ATLSHR,NG-CT,4,0.0
MO,10,ATLSHR,Solar PV,1,0.0
MO,10,ATLSHR,Solar PV,2,0.0
MO,10,ATLSHR,Solar PV,3,0.0
MO,10,ATLSHR,Solar PV,4,0.0
MO,10,ATLSHR,Wind,1,0.0
MO,10,ATLSHR,Wind,2,0.0
MO,10,ATLSHR,Wind,3,0.0
MO,10,ATLSHR,Wind,4,0.0
MO,11,OCN1,Offshore Storage,1,0.0
MO,11,OCN1,Offshore Storage,2,0.0
MO,11,OCN1,Offshore Storage,3,0.0
MO,11,OCN1,Offshore Storage,4,0.0
MO,11,OCN1,NG-CC-CCS,1,0.0
MO,11,OCN1,NG-CC-CCS,2,0.0
MO,11,OCN1,NG-CC-CCS,3,0.0
MO,11,OCN1,NG-CC-CCS,4,0.0
MO,11,OCN1,NG-CT,1,0.0
MO,11,OCN1,NG-CT,2,0.0
MO,11,OCN1,NG-CT,3,0.0
MO,11,OCN1,NG-CT,4,0.0
MO,11,OCN1,Solar PV,1,0.0
MO,11,OCN1,Solar PV,2,0.0
MO,11,OCN1,Solar PV,3,0.0
MO,11,OCN1,Solar PV,4,0.0
MO,11,OCN1,Wind,1,0.0
MO,11,OCN1,Wind,2,0.0
MO,11,OCN1,Wind,3,0.0
MO,11,OCN1,Wind,4,0.0
MO,12,OCN2,Offshore Storage,1,0.0
MO,12,OCN2,Offshore Storage,2,0.0
MO,12,OCN2,Offshore Storage,3,0.0
MO,12,OCN2,Offshore Storage,4,0.0
MO,12,OCN2,NG-CC-CCS,1,0.0
MO,12,OCN2,NG-CC-CCS,2,0.0
MO,12,OCN2,NG-CC-CCS,3,0.0
MO,12,OCN2,NG-CC-CCS,4,0.0
MO,12,OCN2,NG-CT,1,0.0
MO,12,OCN2,NG-CT,2,0.0
MO,12,OCN2,NG-CT,3,0.0
MO,12,OCN2,NG-CT,4,0.0
MO,12,OCN2,Solar PV,1,0.0
MO,12,OCN2,Solar PV,2,0.0
MO,12,OCN2,Solar PV,3,0.0
MO,12,OCN2,Solar PV,4,0.0
MO,12,OCN2,Wind,1,0.0
MO,12,OCN2,Wind,2,0.0
MO,12,OCN2,Wind,3,0.0
MO,12,OCN2,Wind,4,0.0
MO,13,SKPJK1,Offshore Storage,1,0.0
MO,13,SKPJK1,Offshore Storage,2,0.0
MO,13,SKPJK1,Offshore Storage,3,0.0
MO,13,SKPJK1,Offshore Storage,4,0.0
MO,13,SKPJK1,NG-CC-CCS,1,0.0
MO,13,SKPJK1,NG-CC-CCS,2,0.0
MO,13,SKPJK1,NG-CC-CCS,3,0.0
MO,13,SKPJK1,NG-CC-CCS,4,0.0
MO,13,SKPJK1,NG-CT,1,0.0
MO,13,SKPJK1,NG-CT,2,0.0
MO,13,SKPJK1,NG-CT,3,0.0
MO,13,SKPJK1,NG-CT,4,0.0
MO,13,SKPJK1,Solar PV,1,0.0
MO,13,SKPJK1,Solar PV,2,0.0
MO,13,SKPJK1,Solar PV,3,0.0
MO,13,SKPJK1,Solar PV,4,0.0
MO,13,SKPJK1,Wind,1,0.0
MO,13,SKPJK1,Wind,2,0.0
MO,13,SKPJK1,Wind,3,0.0
MO,13,SKPJK1,Wind,4,0.0
MO,14,SKPJK2,Offshore Storage,1,0.0
MO,14,SKPJK2,Offshore Storage,2,0.0
MO,14,SKPJK2,Offshore Storage,3,0.0
MO,14,SKPJK2,Offshore Storage,4,0.0
MO,14,SKPJK2,NG-CC-CCS,1,0.0
MO,14,SKPJK2,NG-CC-CCS,2,0.0
MO,14,SKPJK2,NG-CC-CCS,3,0.0
MO,14,SKPJK2,NG-CC-CCS,4,0.0
MO,14,SKPJK2,NG-CT,1,0.0
MO,14,SKPJK2,NG-CT,2,0.0
MO,14,SKPJK2,NG-CT,3,0.0
MO,14,SKPJK2,NG-CT,4,0.0
MO,14,SKPJK2,Solar PV,1,0.0
MO,14,SKPJK2,Solar PV,2,0.0
MO,14,SKPJK2,Solar PV,3,0.0
MO,14,SKPJK2,Solar PV,4,0.0
MO,14,SKPJK2,Wind,1,0.0
MO,14,SKPJK2,Wind,2,0.0
MO,14,SKPJK2,Wind,3,0.0
MO,14,SKPJK2,Wind,4,0.0
MO,15,MRWN,Offshore Storage,1,0.0
MO,15,MRWN,Offshore Storage,2,0.0
MO,15,MRWN,Offshore Storage,3,0.0
MO,15,MRWN,Offshore Storage,4,0.0
MO,15,MRWN,NG-CC-CCS,1,0.0
MO,15,MRWN,NG-CC-CCS,2,0.0
MO,15,MRWN,NG-CC-CCS,3,0.0
MO,15,MRWN,NG-CC-CCS,4,0.0
MO,15,MRWN,NG-CT,1,0.0
MO,15,MRWN,NG-CT,2,0.0
MO,15,MRWN,NG-CT,3,0.0
MO,15,MRWN,NG-CT,4,0.0
MO,15,MRWN,Solar PV,1,0.0
MO,15,MRWN,Solar PV,2,0.0
MO,15,MRWN,Solar PV,3,0.0
MO,15,MRWN,Solar PV,4,0.0
MO,15,MRWN,Wind,1,0.0
MO,15,MRWN,Wind,2,0.0
MO,15,MRWN,Wind,3,0.0
MO,15,MRWN,Wind,4,0.0
MO,16,MMTM,Offshore Storage,1,0.0
MO,16,MMTM,Offshore Storage,2,0.0
MO,16,MMTM,Offshore Storage,3,0.0
MO,16,MMTM,Offshore Storage,4,0.0
MO,16,MMTM,NG-CC-CCS,1,0.0
MO,16,MMTM,NG-CC-CCS,2,0.0
MO,16,MMTM,NG-CC-CCS,3,0.0
MO,16,MMTM,NG-CC-CCS,4,0.0
MO,16,MMTM,NG-CT,1,0.0
MO,16,MMTM,NG-CT,2,0.0
MO,16,MMTM,NG-CT,3,0.0
MO,16,MMTM,NG-CT,4,0.0
MO,16,MMTM,Solar PV,1,0.0
MO,16,MMTM,Solar PV,2,0.0
MO,16,MMTM,Solar PV,3,0.0
MO,16,MMTM,Solar PV,4,0.0
MO,16,MMTM,Wind,1,0.0
MO,16,MMTM,Wind,2,0.0
MO,16,MMTM,Wind,3,0.0
MO,16,MMTM,Wind,4,0.0
MO,17,CVOW,Offshore Storage,1,0.0
MO,17,CVOW,Offshore Storage,2,0.0
MO,17,CVOW,Offshore Storage,3,0.0
MO,17,CVOW,Offshore Storage,4,0.0
MO,17,CVOW,NG-CC-CCS,1,0.0
MO,17,CVOW,NG-CC-CCS,2,0.0
MO,17,CVOW,NG-CC-CCS,3,0.0
MO,17,CVOW,NG-CC-CCS,4,0.0
MO,17,CVOW,NG-CT,1,0.0
MO,17,CVOW,NG-CT,2,0.0
MO,17,CVOW,NG-CT,3,0.0
MO,17,CVOW,NG-CT,4,0.0
MO,17,CVOW,Solar PV,1,0.0
MO,17,CVOW,Solar PV,2,0.0
MO,17,CVOW,Solar PV,3,0.0
MO,17,CVOW,Solar PV,4,0.0
MO,17,CVOW,Wind,1,0.0
MO,17,CVOW,Wind,2,0.0
MO,17,CVOW,Wind,3,0.0
MO,17,CVOW,Wind,4,0.0
MO EM190,1,PJM_AP,Battery,1,6151.807107873017
MO EM190,1,PJM_AP,Battery,2,0.0
MO EM190,1,PJM_AP,Battery,3,0.0
MO EM190,1,PJM_AP,Battery,4,0.0
MO EM190,1,PJM_AP,NG-CC-CCS,1,0.0
MO EM190,1,PJM_AP,NG-CC-CCS,2,0.0
MO EM190,1,PJM_AP,NG-CC-CCS,3,0.0
MO EM190,1,PJM_AP,NG-CC-CCS,4,0.0
MO EM190,1,PJM_AP,NG-CT,1,2000.0
MO EM190,1,PJM_AP,NG-CT,2,2890.7157943953994
MO EM190,1,PJM_AP,NG-CT,3,1928.6801248273096
MO EM190,1,PJM_AP,NG-CT,4,0.0
MO EM190,1,PJM_AP,Solar PV,1,0.0
MO EM190,1,PJM_AP,Solar PV,2,0.0
MO EM190,1,PJM_AP,Solar PV,3,0.0
MO EM190,1,PJM_AP,Solar PV,4,0.0
MO EM190,1,PJM_AP,Wind,1,28285.825912343207
MO EM190,1,PJM_AP,Wind,2,0.0
MO EM190,1,PJM_AP,Wind,3,0.0
MO EM190,1,PJM_AP,Wind,4,0.0
MO EM190,2,PJM_ATSI,Battery,1,33.78503791929322
MO EM190,2,PJM_ATSI,Battery,2,13.9147813565435
MO EM190,2,PJM_ATSI,Battery,3,0.0
MO EM190,2,PJM_ATSI,Battery,4,0.0
MO EM190,2,PJM_ATSI,NG-CC-CCS,1,0.0
MO EM190,2,PJM_ATSI,NG-CC-CCS,2,0.0
MO EM190,2,PJM_ATSI,NG-CC-CCS,3,0.0
MO EM190,2,PJM_ATSI,NG-CC-CCS,4,0.0
MO EM190,2,PJM_ATSI,NG-CT,1,800.0
MO EM190,2,PJM_ATSI,NG-CT,2,800.0
MO EM190,2,PJM_ATSI,NG-CT,3,2459.359257023856
MO EM190,2,PJM_ATSI,NG-CT,4,2585.919344818197
MO EM190,2,PJM_ATSI,Solar PV,1,0.0
MO EM190,2,PJM_ATSI,Solar PV,2,0.0
MO EM190,2,PJM_ATSI,Solar PV,3,0.0
MO EM190,2,PJM_ATSI,Solar PV,4,0.0
MO EM190,2,PJM_ATSI,Wind,1,1674.3326188782548
MO EM190,2,PJM_ATSI,Wind,2,214.0598635009415
MO EM190,2,PJM_ATSI,Wind,3,224.9790678625216
MO EM190,2,PJM_ATSI,Wind,4,236.45526138564293
MO EM190,3,PJM_COMD,Battery,1,2344.548440937812
MO EM190,3,PJM_COMD,Battery,2,237.8491697637342
MO EM190,3,PJM_COMD,Battery,3,1032.4447914478783
MO EM190,3,PJM_COMD,Battery,4,856.1197792800738
MO EM190,3,PJM_COMD,NG-CC-CCS,1,2800.0
MO EM190,3,PJM_COMD,NG-CC-CCS,2,0.0
MO EM190,3,PJM_COMD,NG-CC-CCS,3,400.0
MO EM190,3,PJM_COMD,NG-CC-CCS,4,0.0
MO EM190,3,PJM_COMD,NG-CT,1,7656.82119765988
MO EM190,3,PJM_COMD,NG-CT,2,1116.3768643829949
MO EM190,3,PJM_COMD,NG-CT,3,3360.435007891229
MO EM190,3,PJM_COMD,NG-CT,4,1167.5806441447585
MO EM190,3,PJM_COMD,Solar PV,1,0.0
MO EM190,3,PJM_COMD,Solar PV,2,3705.368270300105
MO EM190,3,PJM_COMD,Solar PV,3,0.0
MO EM190,3,PJM_COMD,Solar PV,4,0.0
MO EM190,3,PJM_COMD,Wind,1,45868.009679364906
MO EM190,3,PJM_COMD,Wind,2,3513.055200839064
MO EM190,3,PJM_COMD,Wind,3,15388.61727839984
MO EM190,3,PJM_COMD,Wind,4,7254.822527079975
MO EM190,4,PJM_Dom,Battery,1,1689.90528627374
MO EM190,4,PJM_Dom,Battery,2,0.0
MO EM190,4,PJM_Dom,Battery,3,0.0
MO EM190,4,PJM_Dom,Battery,4,2907.9242797311954
MO EM190,4,PJM_Dom,NG-CC-CCS,1,0.0
MO EM190,4,PJM_Dom,NG-CC-CCS,2,0.0
MO EM190,4,PJM_Dom,NG-CC-CCS,3,0.0
MO EM190,4,PJM_Dom,NG-CC-CCS,4,0.0
MO EM190,4,PJM_Dom,NG-CT,1,4058.018450124062
MO EM190,4,PJM_Dom,NG-CT,2,2116.4969662149365
MO EM190,4,PJM_Dom,NG-CT,3,280.28069020602203
MO EM190,4,PJM_Dom,NG-CT,4,0.0
MO EM190,4,PJM_Dom,Solar PV,1,5091.961996556694
MO EM190,4,PJM_Dom,Solar PV,2,0.0
MO EM190,4,PJM_Dom,Solar PV,3,6253.5914080686925
MO EM190,4,PJM_Dom,Solar PV,4,24251.26375320373
MO EM190,4,PJM_Dom,Wind,1,12511.604540253897
MO EM190,4,PJM_Dom,Wind,2,0.0
MO EM190,4,PJM_Dom,Wind,3,5434.90063830286
MO EM190,4,PJM_Dom,Wind,4,82089.624580397
MO EM190,5,PJM_EMAC,Battery,1,6745.445445124197
MO EM190,5,PJM_EMAC,Battery,2,2237.324070856206
MO EM190,5,PJM_EMAC,Battery,3,0.0
MO EM190,5,PJM_EMAC,Battery,4,0.0
MO EM190,5,PJM_EMAC,NG-CC-CCS,1,0.0
MO EM190,5,PJM_EMAC,NG-CC-CCS,2,0.0
MO EM190,5,PJM_EMAC,NG-CC-CCS,3,0.0
MO EM190,5,PJM_EMAC,NG-CC-CCS,4,0.0
MO EM190,5,PJM_EMAC,NG-CT,1,3637.5426673268616
MO EM190,5,PJM_EMAC,NG-CT,2,5467.099266602971
MO EM190,5,PJM_EMAC,NG-CT,3,2658.293867792816
MO EM190,5,PJM_EMAC,NG-CT,4,3799.688159533154
MO EM190,5,PJM_EMAC,Solar PV,1,22108.44692069237
MO EM190,5,PJM_EMAC,Solar PV,2,2372.4837772781148
MO EM190,5,PJM_EMAC,Solar PV,3,0.0
MO EM190,5,PJM_EMAC,Solar PV,4,0.0
MO EM190,5,PJM_EMAC,Wind,1,40367.76233309841
MO EM190,5,PJM_EMAC,Wind,2,3169.7577581938
MO EM190,5,PJM_EMAC,Wind,3,0.0
MO EM190,5,PJM_EMAC,Wind,4,0.0
MO EM190,6,PJM_PENE,Battery,1,0.0
MO EM190,6,PJM_PENE,Battery,2,0.0
MO EM190,6,PJM_PENE,Battery,3,0.0
MO EM190,6,PJM_PENE,Battery,4,0.0
MO EM190,6,PJM_PENE,NG-CC-CCS,1,0.0
MO EM190,6,PJM_PENE,NG-CC-CCS,2,0.0
MO EM190,6,PJM_PENE,NG-CC-CCS,3,0.0
MO EM190,6,PJM_PENE,NG-CC-CCS,4,0.0
MO EM190,6,PJM_PENE,NG-CT,1,1600.0
MO EM190,6,PJM_PENE,NG-CT,2,0.0
MO EM190,6,PJM_PENE,NG-CT,3,800.0
MO EM190,6,PJM_PENE,NG-CT,4,0.0
MO EM190,6,PJM_PENE,Solar PV,1,0.0
MO EM190,6,PJM_PENE,Solar PV,2,0.0
MO EM190,6,PJM_PENE,Solar PV,3,0.0
MO EM190,6,PJM_PENE,Solar PV,4,0.0
MO EM190,6,PJM_PENE,Wind,1,70.53463631447183
MO EM190,6,PJM_PENE,Wind,2,139.76684481972697
MO EM190,6,PJM_PENE,Wind,3,146.89635857629955
MO EM190,6,PJM_PENE,Wind,4,154.3895491867826
MO EM190,7,PJM_SMAC,Battery,1,1099.855500885488
MO EM190,7,PJM_SMAC,Battery,2,0.0
MO EM190,7,PJM_SMAC,Battery,3,0.0
MO EM190,7,PJM_SMAC,Battery,4,241.5135641148417
MO EM190,7,PJM_SMAC,NG-CC-CCS,1,0.0
MO EM190,7,PJM_SMAC,NG-CC-CCS,2,0.0
MO EM190,7,PJM_SMAC,NG-CC-CCS,3,0.0
MO EM190,7,PJM_SMAC,NG-CC-CCS,4,0.0
MO EM190,7,PJM_SMAC,NG-CT,1,5408.9885451957
MO EM190,7,PJM_SMAC,NG-CT,2,1030.4774353836956
MO EM190,7,PJM_SMAC,NG-CT,3,604.988807016478
MO EM190,7,PJM_SMAC,NG-CT,4,2304.027495690648
MO EM190,7,PJM_SMAC,Solar PV,1,0.0
MO EM190,7,PJM_SMAC,Solar PV,2,0.0
MO EM190,7,PJM_SMAC,Solar PV,3,0.0
MO EM190,7,PJM_SMAC,Solar PV,4,0.0
MO EM190,7,PJM_SMAC,Wind,1,5345.298583623558
MO EM190,7,PJM_SMAC,Wind,2,27100.243181479374
MO EM190,7,PJM_SMAC,Wind,3,2153.9444723734277
MO EM190,7,PJM_SMAC,Wind,4,2264.0882402952884
MO EM190,8,PJM_WMAC,Battery,1,0.0
MO EM190,8,PJM_WMAC,Battery,2,2827.686753787915
MO EM190,8,PJM_WMAC,Battery,3,32.25212764963756
MO EM190,8,PJM_WMAC,Battery,4,0.0
MO EM190,8,PJM_WMAC,NG-CC-CCS,1,0.0
MO EM190,8,PJM_WMAC,NG-CC-CCS,2,0.0
MO EM190,8,PJM_WMAC,NG-CC-CCS,3,0.0
MO EM190,8,PJM_WMAC,NG-CC-CCS,4,0.0
MO EM190,8,PJM_WMAC,NG-CT,1,5352.2936672483365
MO EM190,8,PJM_WMAC,NG-CT,2,0.0
MO EM190,8,PJM_WMAC,NG-CT,3,1047.7063327516637
MO EM190,8,PJM_WMAC,NG-CT,4,1532.372181384649
MO EM190,8,PJM_WMAC,Solar PV,1,0.0
MO EM190,8,PJM_WMAC,Solar PV,2,0.0
MO EM190,8,PJM_WMAC,Solar PV,3,0.0
MO EM190,8,PJM_WMAC,Solar PV,4,0.0
MO EM190,8,PJM_WMAC,Wind,1,8537.020876906456
MO EM190,8,PJM_WMAC,Wind,2,565.923052661724
MO EM190,8,PJM_WMAC,Wind,3,594.7908159307475
MO EM190,8,PJM_WMAC,Wind,4,625.1311252503853
MO EM190,9,PJM_West,Battery,1,15207.088814082776
MO EM190,9,PJM_West,Battery,2,669.3496646927736
MO EM190,9,PJM_West,Battery,3,2585.585925999369
MO EM190,9,PJM_West,Battery,4,0.0
MO EM190,9,PJM_West,NG-CC-CCS,1,0.0
MO EM190,9,PJM_West,NG-CC-CCS,2,0.0
MO EM190,9,PJM_West,NG-CC-CCS,3,0.0
MO EM190,9,PJM_West,NG-CC-CCS,4,0.0
MO EM190,9,PJM_West,NG-CT,1,655.2812628472252
MO EM190,9,PJM_West,NG-CT,2,944.7187371527748
MO EM190,9,PJM_West,NG-CT,3,400.0
MO EM190,9,PJM_West,NG-CT,4,400.0
MO EM190,9,PJM_West,Solar PV,1,78420.2453019614
MO EM190,9,PJM_West,Solar PV,2,265.1913341536765
MO EM190,9,PJM_West,Solar PV,3,0.0
MO EM190,9,PJM_West,Solar PV,4,0.0
MO EM190,9,PJM_West,Wind,1,54038.28413613342
