2235.478697617146,3286.556643591246,0.0,0.0
2000.0,5663.993803491173,1456.4110376236904,1023.7827599907127
5897.687794749858,1446.8827441204196,3936.925543535442,1081.6264883910449
3122.3654005400313,429.46780671005314,2295.0827625627344,0.0
10525.611690249323,4892.778015400754,2662.3012601442997,2761.109625532618
2075.2482759140726,1020.7620613373579,61.502976432040214,727.086530704425
7331.55537335437,861.3502202812687,714.9145978978592,0.0
4233.114517684437,489.166024151029,2013.7916607290022,0.0
2000.0,0.0,3595.205110003451,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
