1703.615954731413,3456.4853020449264,698.2589523829793,308.8591677496367
1133.3333332,66.66666680000003,2799.476424208893,2519.404600994386
7664.984582465491,1113.3231217722587,3376.3242547814057,1093.4942502049093
6213.97896965439,0.0,1476.6924957127467,0.0
7538.382351510148,189.50151276273755,3207.8071231774356,5133.105517581618
400.0,2000.0,400.0,400.0
3993.3927870739612,2633.3043405951294,405.00623447406997,2308.0617494551316
1600.0,4717.1867040192665,714.6259841322735,0.0
800.0,532.7796592367616,667.2203407632384,400.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
