26353.796394472294,2905.187475312027,0.0,0.0
2590.1553527839046,0.0,0.0,0.0
9257.036082956984,1081.8520984100844,4070.999112738088,4365.63904162763
6137.815450146514,0.0,0.0,16926.220941324173
28788.05642271738,7997.210075549084,0.0,0.0
0.0,0.0,0.0,0.0
5803.827483661515,0.0,0.0,3251.285082076236
0.0,8303.241883535427,273.6340698760878,0.0
56179.783874101646,0.0,15539.170151849372,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
