2000.0,2890.7157943953994,1928.6801248273096,0.0
800.0,800.0,2459.359257023856,2585.919344818197
7656.82119765988,1116.3768643829947,3360.435007891229,1167.5806441447585
4058.018450124062,2116.4969662149365,280.28069020602203,0.0
3637.5426673268616,5467.099266602971,2658.293867792816,3799.6881595331533
1600.0,0.0,800.0,0.0
5408.9885451957,1030.4774353836956,604.988807016478,2304.027495690648
5352.2936672483365,0.0,1047.7063327516635,1532.3721813846487
655.2812628472252,944.7187371527748,400.0,400.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
