1121.6175035873953,2434.045929550841,1918.0578494379806,0.0
800.0,1435.1327342342488,5104.304886600576,1118.9500261886892
7573.778312557637,1305.6622718508597,4151.7539559515335,407.80056116622177
5988.672989380091,0.0,1322.0980367130737,0.0
7614.041238227259,5328.938258316683,0.0,2439.435974046489
1183.2015645057868,993.98434538803,1422.8140901061834,0.0
5471.725854353301,0.0,1359.416707637636,2584.5113267943543
2128.1852565990175,2879.5007745909024,0.0,4597.548746777985
800.0,1600.0,1200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
